EL-CENTRO_NS,
X,Y
42.7,-0.00146327187591455
42.72,-0.00117061750073164
42.74,0.00146327187591455
42.76,0.00409716125256073
42.78,0.00702370500438982
42.8,0.0102429031314018
42.82,0.0125841381328651
42.84,0.012876792508048
42.86,0.0114135206321335
42.88,0.00380450687737782
42.9,-0.00234123500146327
42.92,-0.0105355575065847
42.94,-0.0137547556335967
42.96,-0.01609599063506
42.98,-0.0181445712613404
43,-0.0199004975124378
43.02,-0.0213637693883524
43.04,-0.0234123500146327
43.06,-0.0219490781387182
43.08,-0.0187298800117062
43.1,-0.00819432250512145
43.12,0.00146327187591455
43.14,0.0134621012584138
43.16,0.0190225343868891
43.18,0.0175592625109745
43.2,0.0175592625109745
43.22,0.0158033362598771
43.24,0.0143400643839625
43.26,0.012876792508048
43.28,0.0114135206321335
43.3,0.00848697688030436
43.32,0
43.34,-0.00760901375475563
43.36,-0.0152180275095113
43.38,-0.0122914837576822
43.4,-0.0108282118817676
43.42,-0.00731635937957273
43.44,-0.00438981562774363
43.46,-0.000585308750365818
43.48,0.000585308750365818
43.5,0
43.52,-0.000292654375182909
43.54,-0.00117061750073164
43.56,-0.00204858062628036
43.58,-0.00175592625109745
43.6,-0.000292654375182909
43.62,0.000877963125548727
43.64,0.00204858062628036
43.66,-0.000292654375182909
43.68,-0.00204858062628036
43.7,-0.00438981562774363
43.72,-0.00702370500438982
43.74,-0.00848697688030436
43.76,-0.00819432250512145
43.78,-0.00819432250512145
43.8,-0.00731635937957273
43.82,-0.00702370500438982
43.84,-0.00614574187884109
43.86,-0.00790166812993854
43.88,-0.012876792508048
43.9,-0.0169739537606087
43.92,-0.0222417325139011
43.94,-0.0245829675153644
43.96,-0.0239976587649985
43.98,-0.0242903131401815
44,-0.0219490781387182
44.02,-0.0146327187591455
44.04,-0.00819432250512145
44.06,-0.000585308750365818
44.08,0.00526777875329236
44.1,0.00526777875329236
44.12,0.00614574187884109
44.14,0.00614574187884109
44.16,0.00614574187884109
44.18,0.00907228563067018
44.2,0.0125841381328651
44.22,0.0143400643839625
44.24,0.0143400643839625
44.26,0.0143400643839625
44.28,0.0140474100087796
44.3,0.0137547556335967
44.32,0.0152180275095113
44.34,0.0196078431372549
44.36,0.0231196956394498
44.38,0.0278021656423764
44.4,0.0283874743927422
44.42,0.0280948200175593
44.44,0.0280948200175593
44.46,0.0272168568920105
44.48,0.0266315481416447
44.5,0.0260462393912789
44.52,0.0254609306409131
44.54,0.0245829675153644
44.56,0.0239976587649985
44.58,0.0234123500146327
44.6,0.022534386889084
44.62,0.0181445712613404
44.64,0.0137547556335967
44.66,0.0102429031314018
44.68,0.0105355575065847
44.7,0.00995024875621891
44.72,0.0102429031314018
44.74,0.0105355575065847
44.76,0.00936494000585309
44.78,0.00556043312847527
44.8,0.00438981562774363
44.82,0.00409716125256073
44.84,0.00351185250219491
44.86,0.00351185250219491
44.88,0.003219198127012
44.9,0
44.92,-0.00292654375182909
44.94,-0.00585308750365818
44.96,-0.00731635937957273
44.98,-0.00848697688030436
45,-0.009657594381036
45.02,-0.0108282118817676
45.04,-0.0140474100087796
45.06,-0.0184372256365233
45.08,-0.022534386889084
45.1,-0.0269242025168276
45.12,-0.0313140181445713
45.14,-0.0357038337723149
45.16,-0.0403863037752414
45.18,-0.041849575651156
45.2,-0.0351185250219491
45.22,-0.0301434006438396
45.24,-0.0228270412642669
45.26,-0.0196078431372549
45.28,-0.0184372256365233
45.3,-0.0169739537606087
45.32,-0.0163886450102429
45.34,-0.0155106818846942
45.36,-0.0146327187591455
45.38,-0.0140474100087796
45.4,-0.0131694468832309
45.42,-0.0122914837576822
45.44,-0.0114135206321335
45.46,-0.00907228563067018
45.48,-0.00760901375475563
45.5,-0.003219198127012
45.52,0.00292654375182909
45.54,0.00907228563067018
45.56,0.0134621012584138
45.58,0.0140474100087796
45.6,0.0158033362598771
45.62,0.01609599063506
45.64,0.0184372256365233
45.66,0.0245829675153644
45.68,0.0295580918934738
45.7,0.0245829675153644
45.72,0.0207784606379865
45.74,0.0155106818846942
45.76,0.009657594381036
45.78,0.00819432250512145
45.8,0.00848697688030436
45.82,0.00819432250512145
45.84,0.00790166812993854
45.86,0.00351185250219491
45.88,-0.000292654375182909
45.9,-0.00292654375182909
45.92,-0.003219198127012
45.94,-0.00468247000292654
45.96,-0.00438981562774363
45.98,-0.00907228563067018
46,-0.0199004975124378
46.02,-0.028972783143108
46.04,-0.0298507462686567
46.06,-0.0307287093942054
46.08,-0.0310213637693884
46.1,-0.028972783143108
46.12,-0.0260462393912789
46.14,-0.0231196956394498
46.16,-0.0216564237635353
46.18,-0.0210711150131695
46.2,-0.0199004975124378
46.22,-0.0196078431372549
46.24,-0.0184372256365233
46.26,-0.0117061750073164
46.28,-0.00380450687737782
46.3,0.00380450687737782
46.32,0.0125841381328651
46.34,0.0207784606379865
46.36,0.028972783143108
46.38,0.0251682762657302
46.4,0.0184372256365233
46.42,0.0119988293824993
46.44,0.00380450687737782
46.46,-0.00409716125256073
46.48,-0.0102429031314018
46.5,-0.0108282118817676
46.52,-0.012876792508048
46.54,-0.0134621012584138
46.56,-0.0143400643839625
46.58,-0.0149253731343284
46.6,-0.0158033362598771
46.62,-0.0163886450102429
46.64,-0.0169739537606087
46.66,-0.0134621012584138
46.68,-0.00848697688030436
46.7,-0.00380450687737782
46.72,0.00204858062628036
46.74,0.00497512437810945
46.76,0.00556043312847527
46.78,0.00731635937957273
46.8,0.00731635937957273
46.82,0.0102429031314018
46.84,0.0146327187591455
46.86,0.0187298800117062
46.88,0.0234123500146327
46.9,0.0275095112671934
46.92,0.0283874743927422
46.94,0.0298507462686567
46.96,0.0307287093942054
46.98,0.0316066725197542
47,0.03219198127012
47.02,0.0304360550190225
47.04,0.028972783143108
47.06,0.0272168568920105
47.08,0.0251682762657302
47.1,0.0231196956394498
47.12,0.0210711150131695
47.14,0.0184372256365233
47.16,0.01609599063506
47.18,0.0134621012584138
47.2,0.0111208662569505
47.22,0.00907228563067018
47.24,0.00790166812993854
47.26,0.00614574187884109
47.28,0.00497512437810945
47.3,0.00351185250219491
47.32,0.00204858062628036
47.34,0.000877963125548727
47.36,0.00234123500146327
47.38,0.00380450687737782
47.4,0.00556043312847527
47.42,0.006438396254024
47.44,0.00263388937664618
47.46,-0.000877963125548727
47.48,-0.00497512437810945
47.5,-0.00907228563067018
47.52,-0.0137547556335967
47.54,-0.0155106818846942
47.56,-0.0140474100087796
47.58,-0.0125841381328651
47.6,-0.0111208662569505
47.62,-0.00731635937957273
47.64,-0.00263388937664618
47.66,0.00204858062628036
47.68,0.00497512437810945
47.7,0.006438396254024
47.72,0.0102429031314018
47.74,0.0178519168861574
47.76,0.0242903131401815
47.78,0.0327772900204858
47.8,0.0313140181445713
47.82,0.0254609306409131
47.84,0.0207784606379865
47.86,0.0137547556335967
47.88,0.00790166812993854
47.9,0.00117061750073164
47.92,-0.00468247000292654
47.94,-0.00702370500438982
47.96,-0.009657594381036
47.98,-0.0134621012584138
48,-0.0201931518876207
48.02,-0.0245829675153644
48.04,-0.025753585016096
48.06,-0.0272168568920105
48.08,-0.0278021656423764
48.1,-0.0283874743927422
48.12,-0.028972783143108
48.14,-0.0295580918934738
48.16,-0.0298507462686567
48.18,-0.0286801287679251
48.2,-0.0278021656423764
48.22,-0.0263388937664618
48.24,-0.0254609306409131
48.26,-0.0260462393912789
48.28,-0.0266315481416447
48.3,-0.0272168568920105
48.32,-0.0280948200175593
48.34,-0.0283874743927422
48.36,-0.025753585016096
48.38,-0.0237050043898156
48.4,-0.0207784606379865
48.42,-0.0199004975124378
48.44,-0.0199004975124378
48.46,-0.0196078431372549
48.48,-0.0196078431372549
48.5,-0.019315188762072
48.52,-0.019315188762072
48.54,-0.0187298800117062
48.56,-0.0163886450102429
48.58,-0.0146327187591455
48.6,-0.0125841381328651
48.62,-0.00995024875621891
48.64,-0.00673105062920691
48.66,-0.00380450687737782
48.68,-0.000585308750365818
48.7,0.00292654375182909
48.72,0.00497512437810945
48.74,0.00263388937664618
48.76,0.000877963125548727
48.78,-0.00146327187591455
48.8,-0.00409716125256073
48.82,-0.00204858062628036
48.84,0.00175592625109745
48.86,0.00468247000292654
48.88,0.00380450687737782
48.9,0.00351185250219491
48.92,0.00234123500146327
48.94,0.00146327187591455
48.96,0
48.98,0.000585308750365818
49,0.00263388937664618
49.02,0.00409716125256073
49.04,0.00614574187884109
49.06,0.006438396254024
49.08,0.00292654375182909
49.1,0
49.12,-0.00351185250219491
49.14,-0.00702370500438982
49.16,-0.00702370500438982
49.18,-0.00556043312847527
49.2,-0.00468247000292654
49.22,-0.00526777875329236
49.24,-0.006438396254024
49.26,-0.00790166812993854
49.28,-0.00877963125548727
49.3,-0.00760901375475563
49.32,-0.006438396254024
49.34,-0.006438396254024
49.36,-0.00936494000585309
49.38,-0.0119988293824993
49.4,-0.0149253731343284
49.42,-0.0134621012584138
49.44,-0.0125841381328651
49.46,-0.0111208662569505
49.48,-0.00936494000585309
49.5,-0.00760901375475563
49.52,-0.00585308750365818
49.54,-0.00556043312847527
49.56,-0.00526777875329236
49.58,-0.00438981562774363
49.6,0.00380450687737782
49.62,0.0119988293824993
49.64,0.0196078431372549
49.66,0.0204858062628036
49.68,0.0222417325139011
49.7,0.0228270412642669
49.72,0.0234123500146327
49.74,0.0237050043898156
49.76,0.0245829675153644
49.78,0.0228270412642669
49.8,0.0178519168861574
49.82,0.0140474100087796
49.84,0.00907228563067018
49.86,0.00848697688030436
49.88,0.00877963125548727
49.9,0.00936494000585309
49.92,0.0102429031314018
49.94,0.0108282118817676
49.96,0.00702370500438982
49.98,0.00204858062628036
50,-0.00234123500146327
50.02,-0.00819432250512145
50.04,-0.0102429031314018
50.06,-0.006438396254024
50.08,-0.00380450687737782
50.1,0.000292654375182909
50.12,0.000877963125548727
50.14,0.000292654375182909
50.16,-0.000292654375182909
50.18,-0.00146327187591455
50.2,-0.00234123500146327
50.22,-0.003219198127012
50.24,-0.00438981562774363
50.26,-0.00351185250219491
50.28,-0.00234123500146327
50.3,-0.00117061750073164
50.32,0.000292654375182909
50.34,0.00146327187591455
50.36,0.00234123500146327
50.38,0.00234123500146327
50.4,0.00263388937664618
50.42,0.00292654375182909
50.44,0.006438396254024
50.46,0.009657594381036
50.48,0.0134621012584138
50.5,0.0172666081357916
50.52,0.0210711150131695
50.54,0.0231196956394498
50.56,0.0181445712613404
50.58,0.0146327187591455
50.6,0.00936494000585309
50.62,0.00468247000292654
50.64,-0.00117061750073164
50.66,0
50.68,0.00877963125548727
50.7,0.0152180275095113
50.72,0.0254609306409131
50.74,0.0239976587649985
50.76,0.00907228563067018
50.78,-0.000585308750365818
50.8,-0.0181445712613404
50.82,-0.00819432250512145
50.84,0.0169739537606087
50.86,0.0380450687737782
50.88,0.0646766169154229
50.9,0.0541410594088382
50.92,0.0275095112671934
50.94,0.0266315481416447
50.96,0.022534386889084
50.98,0.0263388937664618
51,0.00468247000292654
51.02,-0.0245829675153644
51.04,-0.0585308750365818
51.06,-0.0433128475270705
51.08,-0.00204858062628036
51.1,0.0313140181445713
51.12,0.028972783143108
51.14,0.0140474100087796
51.16,0.000877963125548727
51.18,-0.0201931518876207
51.2,-0.0313140181445713
51.22,-0.00438981562774363
51.24,0.0201931518876207
51.26,0.0403863037752414
51.28,0.0196078431372549
51.3,0.00585308750365818
51.32,0.0102429031314018
51.34,0.0263388937664618
51.36,0.0251682762657302
51.38,0.0152180275095113
51.4,0.00702370500438982
51.42,0.00468247000292654
51.44,0.00380450687737782
51.46,-0.003219198127012
51.48,-0.00995024875621891
51.5,-0.0196078431372549
51.52,-0.0158033362598771
51.54,-0.00585308750365818
51.56,0.00409716125256073
51.58,0.0140474100087796
51.6,0.0283874743927422
51.62,0.0169739537606087
51.64,-0.0140474100087796
51.66,-0.0348258706467662
51.68,-0.0278021656423764
51.7,-0.0175592625109745
51.72,-0.00702370500438982
51.74,0.00936494000585309
51.76,0.0111208662569505
51.78,0.00409716125256073
51.8,-0.000292654375182909
51.82,-0.00204858062628036
51.84,0.00175592625109745
51.86,0.00292654375182909
51.88,0.00702370500438982
51.9,0.00380450687737782
51.92,0.00117061750073164
51.94,-0.00234123500146327
51.96,-0.00790166812993854
51.98,-0.01609599063506
52,-0.0245829675153644
52.02,-0.0272168568920105
52.04,-0.0178519168861574
52.06,-0.0105355575065847
52.08,-0.000585308750365818
52.1,0.009657594381036
52.12,0.0108282118817676
52.14,-0.00409716125256073
52.16,-0.0131694468832309
52.18,-0.0301434006438396
52.2,-0.022534386889084
52.22,-0.00673105062920691
52.24,0.00907228563067018
52.26,0.0119988293824993
52.28,0.00760901375475563
52.3,0.00380450687737782
52.32,0.00438981562774363
52.34,0.0178519168861574
52.36,0.0213637693883524
52.38,0.0216564237635353
52.4,0.0222417325139011
52.42,0.0213637693883524
52.44,0.0207784606379865
52.46,0.0166812993854258
52.48,0.0111208662569505
52.5,0.00614574187884109
52.52,-0.000585308750365818
52.54,-0.009657594381036
52.56,-0.0187298800117062
52.58,-0.0199004975124378
52.6,-0.0149253731343284
52.62,-0.0158033362598771
52.64,-0.0158033362598771
52.66,-0.0166812993854258
52.68,-0.009657594381036
52.7,0
52.72,0.009657594381036
52.74,0.0204858062628036
52.76,0.0280948200175593
52.78,0.0248756218905473
52.8,0.0234123500146327
52.82,0.0199004975124378
52.84,0.0219490781387182
52.86,0.022534386889084
52.88,0.0248756218905473
52.9,0.0178519168861574
52.92,0.0108282118817676
52.94,0.00204858062628036
52.96,-0.000292654375182909
52.98,0.00117061750073164
53,0.00146327187591455
53.02,-0.00292654375182909
53.04,-0.00848697688030436
53.06,-0.0134621012584138
53.08,-0.0201931518876207
53.1,-0.0190225343868891
53.12,-0.012876792508048
53.14,-0.00819432250512145
53.16,-0.00204858062628036
53.18,-0.00673105062920691
53.2,-0.009657594381036
53.22,-0.0149253731343284
53.24,-0.0175592625109745
53.26,-0.0163886450102429
53.28,-0.0158033362598771
53.3,-0.0146327187591455
53.32,-0.019315188762072
53.34,-0.0266315481416447
53.36,-0.0333625987708516
53.38,-0.0409716125256073
53.4,-0.0403863037752414
53.42,-0.0409716125256073
53.44,-0.035411179397132
53.46,-0.0280948200175593
53.48,-0.0216564237635353
53.5,-0.0134621012584138
53.52,-0.00995024875621891
53.54,-0.0122914837576822
53.56,-0.0131694468832309
53.58,-0.01609599063506
53.6,-0.0184372256365233
53.62,-0.0210711150131695
53.64,-0.0234123500146327
53.66,-0.0213637693883524
53.68,-0.0152180275095113
53.7,-0.0108282118817676
53.72,-0.00760901375475563
53.74,-0.00409716125256073
